"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"11696837","61.11000","9","6","6.7900000000000"
"11748738","61.06000","41","32","1.1990243902439"
"11746642","61.01000","19","14","3.2110526315789"
"15221599","60.97000","13","6","4.6900000000000"
"11652827","60.95997","7","5","8.7085671428571"
"14476156","60.95000","19","17","2.9105263157895"
"11641559","60.94998","7","4","7.2785700000000"
"14927730","60.92000","24","10","2.0325000000000"
"15598265","60.91999","10","3","5.5919995000000"
"14292651","60.91000","9","5","6.7677777777778"
"12805815","60.91000","9","7","6.7677777777778"
"14198812","60.90999","12","8","5.0827268181818"
"14419905","60.87000","21","18","2.6133333333333"
"11851629","60.87000","13","6","4.6823076923077"
"15245861","60.86000","14","10","4.3471428571429"
"12844686","60.83000","18","12","3.3794444444444"
"14248161","60.82000","8","4","7.6025000000000"
"11705389","60.82000","8","4","7.6025000000000"
"11672691","60.82000","8","5","7.6025000000000"
"14471824","60.81000","18","9","3.2122222222222"
"11604244","60.81000","19","8","3.2005263157895"
"12525754","60.80000","19","14","3.1215789473684"
"14433388","60.79999","11","9","5.0727268181818"
"15243360","60.78000","11","6","5.5254545454545"
"15632846","60.78000","29","16","1.4486206896552"
"15289614","60.71999","19","7","1.9203507894737"
"11748259","60.71000","18","6","3.1900000000000"
"11694580","60.71000","9","3","6.7455555555556"
"11713439","60.71000","23","15","1.2676500000000"
"11742158","60.71000","17","15","3.1958823529412"
"12016031","60.70999","19","16","1.6972931578947"
"11629604","60.66999","27","10","2.2470366666667"
"12773818","60.64000","15","9","3.7900000000000"
"14482817","60.64000","18","12","3.3688888888889"
"11748849","60.64000","15","9","3.7900000000000"
"15607269","60.62000","33","15","1.7724242424242"
"14870355","60.60000","23","12","2.4182608695652"
"15209872","60.55000","21","13","2.8833333333333"
"11742886","60.53000","98","25","0.6021428571429"
"15611585","60.51000","33","9","1.8336363636364"
"14021030","60.50000","22","10","2.7500000000000"
"15060677","60.49000","18","11","3.0272222222222"
"14332993","60.46000","25","15","2.4184000000000"
"11735826","60.44998","7","6","6.9690464285714"
"13789868","60.44000","26","10","2.2480769230769"
"11690957","60.43999","7","5","7.6819042857143"
"12796486","60.43000","16","13","3.5900000000000"
"11747338","60.41999","9","6","6.1577772222222"
"11753976","60.41000","9","8","6.7122222222222"
"14065573","60.41000","9","8","6.7122222222222"
"11641216","60.41000","20","10","3.1794736842105"
"15742365","60.39999","11","7","5.0363631818182"
"15653525","60.39000","11","6","5.4900000000000"
"11881454","60.39000","11","7","5.4900000000000"
"11927500","60.39000","11","6","5.4900000000000"
"15005122","60.39000","11","10","5.2404545454545"
"12786944","60.38000","12","8","5.0316666666667"
"11646404","60.37000","12","4","4.6650000000000"
"15252597","60.36000","13","5","4.2976923076923"
"15219727","60.32000","26","18","2.0396153846154"
"14502816","60.31000","21","15","2.7771428571429"
"12178594","60.29999","21","13","2.2142855952381"
"13886980","60.29000","11","9","5.4809090909091"
"11619613","60.27000","31","22","1.8287096774194"
"12787626","60.20000","19","16","3.0215789473684"
"11681832","60.19000","21","9","2.8661904761905"
"15623243","60.19000","12","10","5.4718181818182"
"14327216","60.18999","11","5","5.5189995000000"
"14301068","60.15000","23","12","2.6152173913043"
"15222890","60.12000","18","14","3.3400000000000"
"15168048","60.11000","28","15","2.0721428571429"
"11616396","60.08000","31","17","1.6911290322581"
"11855300","60.03000","43","15","0.9530232558140"
"11951715","60.00000","12","11","5.0000000000000"
"11951747","60.00000","12","10","5.0000000000000"
"14897236","60.00000","25","16","2.4000000000000"
"15172744","59.99998","10","4","4.9999990000000"
"15052567","59.99994","11","5","9.0909000000000"
"15059625","59.99994","6","3","9.9999900000000"
"15059630","59.99994","6","5","9.9999900000000"
"15060592","59.99994","6","3","9.9999900000000"
"15064907","59.99994","7","3","8.8888800000000"
"15079795","59.99994","6","5","9.9999900000000"
"15092919","59.99994","6","5","7.6190400000000"
"15092925","59.99994","7","5","6.9047550000000"
"15097836","59.99994","6","2","9.9999900000000"
"15105971","59.99994","6","5","8.6666580000000"
"15121028","59.99994","6","4","8.3333250000000"
"15121706","59.99994","6","6","9.1666575000000"
"15147801","59.99994","6","5","9.1666575000000"
"15147825","59.99994","6","6","9.9999900000000"
"15177726","59.99994","6","4","9.9999900000000"
"15219659","59.99994","6","1","9.9999900000000"
"15232211","59.99994","6","4","9.9999900000000"
"15244217","59.99994","6","5","9.9999900000000"
"15250443","59.99994","6","5","9.9999900000000"
"15281687","59.99994","6","6","9.9999900000000"
"15567854","59.99994","28","4","2.1428550000000"
"15575375","59.99994","6","5","9.1666575000000"
"15591368","59.99994","6","4","9.9999900000000"
"14495504","59.99994","6","4","9.9999900000000"
"14498887","59.99994","6","3","9.9999900000000"
"14504772","59.99994","6","6","9.9999900000000"
"14522607","59.99994","6","6","9.9999900000000"
"14534733","59.99994","7","6","9.9999900000000"
"14536542","59.99994","6","5","9.9999900000000"
"14538221","59.99994","10","3","9.9999900000000"
"14543060","59.99994","6","4","9.9999900000000"
"14543947","59.99994","6","2","9.1666575000000"
"14560840","59.99994","6","5","9.9999900000000"
"14570906","59.99994","6","3","9.9999900000000"
"14886712","59.99994","6","4","9.9999900000000"
"14895889","59.99994","7","1","9.9999900000000"
"14915432","59.99994","7","7","9.9999900000000"
"14917036","59.99994","6","6","9.9999900000000"
"14960090","59.99994","6","5","9.9999900000000"
"15013018","59.99994","6","4","9.9999900000000"
"15014532","59.99994","6","6","9.9999900000000"
"15014536","59.99994","6","3","9.1666575000000"
"15014542","59.99994","6","4","9.9999900000000"
"11927493","59.99994","6","3","9.9999900000000"
"11953534","59.99994","6","6","9.9999900000000"
"11972380","59.99994","6","5","9.9999900000000"
"12148983","59.99994","6","3","9.9999900000000"
"12149047","59.99994","6","4","9.9999900000000"
"12171249","59.99994","6","5","9.1666575000000"
"12182346","59.99994","6","2","9.9999900000000"
"12207975","59.99994","6","1","9.9999900000000"
"12482266","59.99994","6","5","9.9999900000000"
"12492843","59.99994","6","5","9.9999900000000"
"12519207","59.99994","6","4","9.1666575000000"
"12691716","59.99994","8","4","9.9999900000000"
"12707423","59.99994","7","6","6.7857075000000"
"12707437","59.99994","6","4","9.9999900000000"
"12715227","59.99994","6","3","9.9999900000000"
"12757118","59.99994","6","5","9.9999900000000"
"12781932","59.99994","8","6","9.9999900000000"
"12787452","59.99994","6","6","9.9999900000000"
"11659492","59.99994","6","4","9.9999900000000"
"11659777","59.99994","6","4","9.9999900000000"
"11663126","59.99994","6","4","9.9999900000000"
"11673328","59.99994","6","5","9.9999900000000"
"11674783","59.99994","6","5","9.9999900000000"
"11674796","59.99994","6","6","9.9999900000000"
"11675401","59.99994","6","4","7.9166587500000"
"11679173","59.99994","6","5","9.9999900000000"
"11684801","59.99994","6","5","9.9999900000000"
"11602523","59.99994","6","3","9.1666575000000"
"11605718","59.99994","6","5","9.9999900000000"
"11613660","59.99994","6","4","9.9999900000000"
"11622002","59.99994","6","3","8.8888800000000"
"11622073","59.99994","6","6","9.9999900000000"
"11627035","59.99994","6","6","8.8888800000000"
"11628768","59.99994","6","5","9.9999900000000"
"11630713","59.99994","6","6","9.9999900000000"
"11632431","59.99994","6","2","9.9999900000000"
"11634609","59.99994","6","4","9.9999900000000"
"11635599","59.99994","6","3","9.9999900000000"
"11640840","59.99994","6","6","9.9999900000000"
"11643076","59.99994","6","3","9.9999900000000"
"11643692","59.99994","6","5","9.9999900000000"
"11645869","59.99994","8","6","9.9999900000000"
"11646741","59.99994","6","3","9.9999900000000"
"11651876","59.99994","6","2","9.9999900000000"
"11653795","59.99994","6","6","8.0555475000000"
"11743475","59.99994","6","5","8.0555475000000"
"11746947","59.99994","6","5","9.9999900000000"
"11751054","59.99994","6","4","9.9999900000000"
"11752969","59.99994","6","5","9.9999900000000"
"11752975","59.99994","6","1","9.9999900000000"
"11753099","59.99994","6","4","9.1666575000000"
"11753960","59.99994","6","5","9.9999900000000"
"11781033","59.99994","7","1","9.9999900000000"
"11840400","59.99994","6","4","9.9999900000000"
"11871039","59.99994","6","4","8.3333250000000"
"11693762","59.99994","6","6","9.9999900000000"
"11694334","59.99994","6","6","9.9999900000000"
"11697051","59.99994","6","4","9.1666575000000"
"11698537","59.99994","6","4","9.9999900000000"
"11699187","59.99994","6","4","9.9999900000000"
"11700408","59.99994","6","6","9.9999900000000"
"11702772","59.99994","6","4","9.1666575000000"
"11731557","59.99994","6","4","9.9999900000000"
"11732188","59.99994","6","5","9.9999900000000"
"11734408","59.99994","6","4","5.9722162500000"
"11735512","59.99994","6","3","9.9999900000000"
"11736395","59.99994","9","6","6.1111050000000"
"11736421","59.99994","6","4","8.3333250000000"
"11737897","59.99994","6","5","9.9999900000000"
"11738424","59.99994","8","3","9.9999900000000"
"11738480","59.99994","6","4","9.9999900000000"
"11740845","59.99994","6","6","9.9999900000000"
"14083155","59.99994","6","5","9.1666575000000"
"14115030","59.99994","6","4","9.9999900000000"
"14116833","59.99994","6","2","9.9999900000000"
"14117288","59.99994","6","6","9.9999900000000"
"14142182","59.99994","6","3","9.9999900000000"
"14203508","59.99994","6","4","9.9999900000000"
"14227806","59.99994","6","3","8.8888800000000"
"14237856","59.99994","6","4","9.9999900000000"
"14265151","59.99994","6","4","9.9999900000000"
"14270810","59.99994","6","5","9.1666575000000"
"14270811","59.99994","6","5","9.9999900000000"
"14306451","59.99994","6","6","9.9999900000000"
"14306615","59.99994","6","5","9.9999900000000"
"14306630","59.99994","6","4","9.9999900000000"
"14306632","59.99994","8","6","9.3749906250000"
"14306765","59.99994","6","4","8.8888800000000"
"14306851","59.99994","7","5","9.1666575000000"
"14340336","59.99994","6","5","8.3333250000000"
"14340339","59.99994","7","6","7.8571350000000"
"14340493","59.99994","6","4","9.9999900000000"
"14341368","59.99994","6","5","9.9999900000000"
"14345230","59.99994","23","6","2.6086930434783"
"14354587","59.99994","6","4","9.9999900000000"
"14362761","59.99994","8","3","8.7499912500000"
"14364777","59.99994","6","3","9.9999900000000"
"14364778","59.99994","6","2","9.1666575000000"
"14364788","59.99994","6","6","9.9999900000000"
"14376957","59.99994","6","6","9.1666575000000"
"14378595","59.99994","6","5","9.9999900000000"
"14402981","59.99994","6","5","9.9999900000000"
"14402987","59.99994","7","3","9.1666575000000"
"14414532","59.99994","6","2","9.9999900000000"
"14416315","59.99994","6","5","9.9999900000000"
"14453248","59.99994","6","4","9.9999900000000"
"14455139","59.99994","6","6","9.9999900000000"
"14456012","59.99994","8","5","9.9999900000000"
"12836609","59.99994","6","4","9.1666575000000"
"12872278","59.99994","6","6","9.1666575000000"
"12881179","59.99994","6","4","9.9999900000000"
"13009830","59.99994","6","6","9.1666575000000"
"13035052","59.99994","7","5","9.1666575000000"
"13877499","59.99994","6","5","9.9999900000000"
"13877510","59.99994","6","4","6.1111050000000"
"13970622","59.99994","6","6","9.9999900000000"
"14011397","59.99994","6","4","9.9999900000000"
"14022006","59.99994","6","6","9.9999900000000"
"14072605","59.99994","6","6","9.1666575000000"
"14082919","59.99994","6","5","9.9999900000000"
"15613425","59.99994","7","4","9.1666575000000"
"15640665","59.99994","6","4","9.9999900000000"
"15651009","59.99994","6","3","9.9999900000000"
"15669690","59.99994","6","4","9.9999900000000"
"15670676","59.99994","6","4","9.9999900000000"
"15681218","59.99994","6","6","9.9999900000000"
"15732668","59.99994","6","4","9.9999900000000"
"11840116","59.98995","6","6","8.7483262500000"
"11840117","59.98995","6","6","9.9983250000000"
"15162429","59.98995","6","5","9.1649925000000"
"13057408","59.98995","6","4","9.9983250000000"
"14327255","59.98995","6","5","9.9983250000000"
"14327256","59.98995","6","3","9.9983250000000"
"14492701","59.97996","6","5","9.9966600000000"
"11732320","59.97996","6","3","9.9966600000000"
"15170060","59.97996","6","4","9.9966600000000"
"15245226","59.97996","8","6","7.4974950000000"
"15188648","59.96997","6","2","9.9949950000000"
"11687040","59.96997","6","5","9.9949950000000"
"11668669","59.95998","6","2","9.9933300000000"
"11676132","59.95998","6","6","9.9933300000000"
"14313286","59.95998","6","4","9.1599975000000"
"11703457","59.95998","6","5","9.9933300000000"
"14011364","59.95998","8","7","9.9949950000000"
"14072626","59.94998","7","6","6.7071418571429"
"12691646","59.94000","6","2","9.9900000000000"
"15110149","59.94000","6","6","9.9900000000000"
"11702136","59.94000","10","5","9.9900000000000"
"11706578","59.94000","41","21","1.0358536585366"
"14227840","59.94000","6","4","9.9900000000000"
"14542925","59.94000","6","3","9.9900000000000"
"14548282","59.94000","6","6","9.9900000000000"
"14811036","59.94000","8","7","7.4925000000000"
"12025236","59.92000","9","7","7.4900000000000"
"15601547","59.92000","8","4","7.4900000000000"
"11735576","59.91999","9","5","6.1022216666667"
"11922694","59.91000","9","6","6.6566666666667"
"12185982","59.90000","10","5","5.9900000000000"
"12252199","59.90000","10","7","5.9900000000000"
"12639315","59.90000","10","9","5.9900000000000"
"11665509","59.90000","34","24","1.3430882352941"
"15709356","59.90000","10","5","5.9900000000000"
"11737102","59.89999","11","8","4.3099997727273"
"15598280","59.89000","11","6","5.4445454545455"
"15173174","59.88000","12","8","4.9900000000000"
"15579081","59.88000","11","11","4.9900000000000"
"15579088","59.88000","9","9","4.9900000000000"
"11669461","59.88000","11","5","4.9900000000000"
"11670747","59.88000","12","9","4.9900000000000"
"11675755","59.88000","11","6","4.9900000000000"
"12148102","59.88000","12","11","4.9900000000000"
"12152042","59.88000","11","6","5.0809090909091"
"12178506","59.88000","12","4","4.9900000000000"
"12762425","59.88000","12","8","4.9900000000000"
"12762428","59.88000","12","8","4.9900000000000"
"11837842","59.88000","17","11","3.1111764705882"
"15037015","59.88000","12","7","4.9900000000000"
"12850464","59.88000","12","7","4.9900000000000"
"11711320","59.88000","11","7","5.1718181818182"
"15657694","59.88000","12","5","4.9900000000000"
"11684330","59.87000","14","6","3.9557142857143"
"11680569","59.85000","14","12","3.9900000000000"
"15207801","59.85000","15","8","3.9900000000000"
"12185970","59.85000","16","9","3.9900000000000"
"12705269","59.85000","14","7","3.9900000000000"
"12786569","59.85000","15","11","3.9900000000000"
"11645189","59.85000","14","9","3.9900000000000"
"14318860","59.85000","15","10","3.9900000000000"
"14327292","59.85000","13","5","3.9900000000000"
"12935466","59.85000","14","11","4.0614285714286"
"14059589","59.84999","19","15","2.6094735789474"
"14070776","59.84000","17","7","3.5200000000000"
"12198781","59.84000","16","14","3.7400000000000"
